deal_id,as_of_date,as_of_date_provisional,loan_id,loan_id_source,loan_identifier,sector,moodys_industry,current_balance,weight,rating,sp_issuer_rating,rating_for_pd,rating_for_pd_source,market_price,price_source,coupon_type,coupon_rate_pct,coupon_spread_bps,coupon_floor,reference_rate,discount_margin_bps,dm_source,maturity_date,maturity_years_provisional,maturity_years,annual_pd,annual_cpr,lgd,lgd_source,lgd_base,default_status,default_date,covenant_lite,country,source_family
ARES_2023_68A,,2026-05-31,11565HAB2,CUSIP,"Brown Group Holding, LLC | Term Loan B",Automobile Components,Automotive,572669.49,0.001163818570475952,B+,B+,B+,SP_ISSUER,100.375,BBG_LAST_PRICE,FLT,6.1522,250.0,0.005,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2031-07-01,5.0842,5.0842,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,09259GAL7,CUSIP,"Blackstone Mortgage Trust, Inc. | Term Loan",Mortgage Real Estate Investment Trusts (REITs),"Banking, Finance, Insurance & Real Estate",571724.97,0.0011618990515642913,B+,B+,B+,SP_ISSUER,100.0,BBG_LAST_PRICE,FLT,6.1677,250.0,0.005,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2030-12-10,4.5284,4.5284,,,0.5,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,05278HAC0,CUSIP,"Autokiniton US Holdings, Inc. | First Lien TL B (01/24)",Distributors,Capital Equipment,552962.02,0.0011237676860415503,B,B,B,SP_ISSUER,99.813,BBG_LAST_PRICE,FLT,7.7667,400.0,0.005,0.0365621,400.0,PAR_DM_APPROX_EQ_SPREAD,2028-04-06,1.8508,1.8508,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,D9000BAJ1,CUSIP,TK Elevator Midco GMBH | USD Term Loan B1 (03/25),Construction & Engineering,Construction & Building,550000.0,0.0011177480640042017,B,B,B,SP_ISSUER,100.75,BBG_LAST_PRICE,FLT,6.3773,275.0,0.005,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2030-04-30,3.9151,3.9151,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,74352DAB6,CUSIP,SPECTRIS | Term Loan,Professional Services,High Tech Industries,548625.0,0.0011149536938441912,B,B,B,SP_ISSUER,100.625,BBG_LAST_PRICE,FLT,6.4496,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2032-12-05,6.5161,6.5161,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,33718FAR1,CUSIP,First Student Bidco Inc | Term Loan C (01/26),Ground Transportation,Transportation: Cargo,540430.5,0.0010983002638251323,B+,B+,B+,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,5.9496,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2030-08-15,4.2081,4.2081,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,12718FAQ7,CUSIP,"CACI International, Inc. | Term Loan B2 (02/26)","Technology Hardware, Storage & Peripherals",High Tech Industries,540000.0,0.001097425371931398,BB+,BB+,BB+,SP_ISSUER,99.875,BBG_LAST_PRICE,FLT,5.4022,175.0,0.0,0.0365621,175.0,PAR_DM_APPROX_EQ_SPREAD,2033-03-09,6.7734,6.7734,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,76090LAL8,CUSIP,Resideo Funding Inc. | Term Loan B (12/24),"Electronic Equipment, Instruments & Components",Wholesale,532388.34,0.0010819564296971102,BB,BB+,BB+,SP_ISSUER,100.125,BBG_LAST_PRICE,FLT,5.6644,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2028-02-11,1.7002,1.7002,,,0.37,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,31773HAE2,CUSIP,"GIP Pilot Acquistion Partners, L.P. | Term Loan B","Oil, Gas & Consumable Fuels",Energy: Oil & Gas,528966.36,0.001075002045115181,BB,BB,BB,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,5.6739,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2030-10-04,4.345,4.345,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,26747FAV1,CUSIP,Dycom Industries Inc. | Term Loan B,Diversified Telecommunication Services,Telecommunications,520000.0,0.0010567799877857908,BB+,BB+,BB+,SP_ISSUER,100.688,BBG_LAST_PRICE,FLT,5.4047,175.0,0.0,0.0365621,175.0,PAR_DM_APPROX_EQ_SPREAD,2033-01-27,6.6612,6.6612,,,0.45,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,88675UAE2,CUSIP,"Tiger Acquisition, LLC | Term Loan Refinancing Initial (8/25)",Industrial Conglomerates,High Tech Industries,511137.5,0.0010387690019362684,B,B,B,SP_ISSUER,100.375,BBG_LAST_PRICE,FLT,6.1543,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2032-08-23,6.2313,6.2313,,,0.72,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,07768YAS1,CUSIP,Belfor Holdings Inc. | Term Loan B,Professional Services,Services: Business,509918.3,0.0010362912593187522,B-,B-,B-,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,6.4022,275.0,0.005,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2030-11-01,4.4216,4.4216,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,89783WAB1,CUSIP,"Trucordia Insurance Holdings, LLC | Term Loan B (06/25)",Financial Services,"Banking, Finance, Insurance & Real Estate",507215.33,0.0010307980966195497,B-,B-,B-,SP_ISSUER,92.0,BBG_LAST_PRICE,FLT,6.9022,325.0,0.0,0.0365621,325.0,PAR_DM_APPROX_EQ_SPREAD,2032-06-14,6.0397,6.0397,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,60646CAK3,CUSIP,"Mister Car Wash Holdings, Inc. | Term Loan B (03/24)",Diversified Consumer Services,Retail,506165.71,0.001028664986214204,B,B,B,SP_ISSUER,100.313,BBG_LAST_PRICE,FLT,5.9022,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2031-03-27,4.8214,4.8214,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,91159HJP6,CUSIP,U.S. Bancorp | US BANCORP VARIABLE 10/26/2027,Financial Services,"Banking, Finance, Insurance & Real Estate",501000.0,0.0010181668728474636,A,A,A,SP_ISSUER,100.846,BBG_LAST_PRICE,FLT,5.5583,188.0,0.0,0.0365621,188.0,PAR_DM_APPROX_EQ_SPREAD,2027-10-26,1.4045,1.4045,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,29444UBS4,CUSIP,Equinix Inc | EQIX 2.5% 5/15/2031,"Technology Hardware, Storage & Peripherals",High Tech Industries,500000.0,0.0010161346036401833,BBB+,BBB+,BBB+,SP_ISSUER,89.793,BBG_LAST_PRICE,FXD,2.5,0.0,0.025,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2031-05-15,4.9555,4.9555,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,94106LBP3,CUSIP,Waste Management Inc | WASTE MANAGEMENT 1.5% 3/15/2031,Commercial Services & Supplies,Environmental Industries,500000.0,0.0010161346036401833,A-,,A-,SP_ISSUE_FALLBACK,87.034,BBG_LAST_PRICE,FXD,1.5,0.0,0.015,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2031-03-15,4.7885,4.7885,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,62878KAD6,CUSIP,"N-Able International Holdings II, LLC | Term Loan B (11/25)",Software,High Tech Industries,498750.0,0.001013594267131083,B+,B+,B+,SP_ISSUER,101.0,BBG_LAST_PRICE,FLT,6.4227,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2032-11-26,6.4914,6.4914,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,38017BAW6,CUSIP,"Go Daddy Operating Company, LLC | Term Loan B7",IT Services,High Tech Industries,498585.81,0.0010132605888499395,BB,BB,BB,SP_ISSUER,98.063,BBG_LAST_PRICE,FLT,5.4022,175.0,0.0,0.0365621,175.0,PAR_DM_APPROX_EQ_SPREAD,2031-05-30,4.9966,4.9966,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,00488PAV7,CUSIP,"Acrisure, LLC | Term Loan  B (12/24)",Insurance,"Banking, Finance, Insurance & Real Estate",496442.58,0.00100890496851682,B,B,B,SP_ISSUER,94.25,BBG_LAST_PRICE,FLT,6.6522,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2030-11-06,4.4353,4.4353,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,22750JAG9,CUSIP,Cross Financial Corp | Term Loan B4 (07/25),Capital Markets,"Banking, Finance, Insurance & Real Estate",495012.5,0.0010059986609688724,B,B,B,SP_ISSUER,96.813,BBG_LAST_PRICE,FLT,6.4022,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2031-10-31,5.4182,5.4182,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,91728NAD1,CUSIP,PG Polaris BidCo S.a r.l. | Term Loan B (11/25),Health Care Providers & Services,Healthcare & Pharmaceuticals,494776.77,0.0010055195941486403,B+,B+,B+,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,5.9496,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2031-03-26,4.8186,4.8186,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,BBG01VYC7ZZ3,FIGI,Lernen Bidco Limited | Term Loan B3,Financial Services,Services: Consumer,493781.16,0.00100349624660318,B-,B-,B-,SP_ISSUER,98.25,BBG_LAST_PRICE,FLT,7.14,350.0,0.0,0.0365621,350.0,PAR_DM_APPROX_EQ_SPREAD,2031-10-25,5.4018,5.4018,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,BBG01M0SJGV8,FIGI,Quartz Holding Company | Term Loan,Software,High Tech Industries,488219.9,0.0009921942691515,B-,B-,B-,SP_ISSUER,97.813,BBG_LAST_PRICE,FLT,6.9022,325.0,0.005,0.0365621,325.0,PAR_DM_APPROX_EQ_SPREAD,2028-10-02,2.3409,2.3409,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,89705DAQ5,CUSIP,Tronox Finance LLC | Term Loan (09/24),Chemicals,"Chemicals, Plastics & Rubber",477296.32,0.0009699946138842363,CCC+,CCC+,CCC+,SP_ISSUER,87.375,BBG_LAST_PRICE,FLT,5.9496,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2029-04-04,2.8446,2.8446,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,L2210TAM7,CUSIP,Curium BidCo S.a r.l. | USD Term Loan B (07/25),Commercial Services & Supplies,Services: Consumer,474240.39,0.000963784141445632,B-,B-,B-,SP_ISSUER,100.75,BBG_LAST_PRICE,FLT,6.6996,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2031-08-06,5.1828,5.1828,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,12568YAH7,CUSIP,Charlotte Buyer Inc | Term Loan B (01/25),Health Care Providers & Services,Healthcare & Pharmaceuticals,468255.03,0.0009516202786231443,B-,B-,B-,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,7.9018,425.0,0.005,0.0365621,425.0,PAR_DM_APPROX_EQ_SPREAD,2028-02-11,1.7002,1.7002,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,L6257FAP5,CUSIP,Marcel BidCo LLC | Term Loan (7/25),Software,High Tech Industries,464085.53,0.0009431467321633889,B+,B+,B+,SP_ISSUER,98.75,BBG_LAST_PRICE,FLT,6.64,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2030-11-09,4.4435,4.4435,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,74142KAQ2,CUSIP,"Pretium PKG Holdings, Inc. | Pretium Packaging 2/26 Second Out Takeback Exit Term Loan",Containers & Packaging,"Containers, Packaging & Glass",462592.8,0.0009401131029496051,CCC+,CCC+,CCC+,SP_ISSUER,63.4061,PROXY_RATING_COHORT_WA,FLT,9.4174,575.0,0.0,0.0365621,575.0,PAR_DM_APPROX_EQ_SPREAD,2032-03-01,5.7522,5.7522,,,0.9,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,437076CH3,CUSIP,Home Depot Inc | HD 1 1/2 09/15/28,Construction Materials,Consumer Goods: Durable,460000.0,0.0009348438353489687,A,A,A,SP_ISSUER,94.428,BBG_LAST_PRICE,FXD,1.5,0.0,0.015,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2028-09-15,2.2943,2.2943,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,16115EAT4,CUSIP,"Chart Industries, Inc. | Term Loan B",Commercial Services & Supplies,Environmental Industries,450320.6,0.0009151726887840191,BB,BB-,BB-,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,6.1822,250.0,0.005,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2030-03-15,3.7892,3.7892,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,08167PAD8,CUSIP,BENDING SPOONS US INC. | Term Loan (12/25),Software,High Tech Industries,450000.0,0.000914521143276165,B+,B+,B+,SP_ISSUER,98.75,BBG_LAST_PRICE,FLT,9.536,587.5,0.01,0.0365621,587.5,PAR_DM_APPROX_EQ_SPREAD,2031-03-07,4.7666,4.7666,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,82453JAC2,CUSIP,SHIFT4 Payments LLC | TL B,Financial Services,"Banking, Finance, Insurance & Real Estate",448875.0,0.0009122348404179746,BB-,BB-,BB-,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,5.6773,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2032-07-05,6.0972,6.0972,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,89705DAP7,CUSIP,Tronox Finance LLC | Term Loan B (09/24),Chemicals,"Chemicals, Plastics & Rubber",448867.67,0.0009122199438846852,CCC+,CCC+,CCC+,SP_ISSUER,85.0,BBG_LAST_PRICE,FLT,6.1996,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2031-09-30,5.3333,5.3333,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,01642UAK1,CUSIP,"Alkermes, Inc. | Term Loan B (01/26)",Pharmaceuticals,Healthcare & Pharmaceuticals,440000.0,0.0008941984512033614,BB,BB,BB,SP_ISSUER,100.938,BBG_LAST_PRICE,FLT,6.4177,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2031-08-12,5.1992,5.1992,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,12804VAC8,CUSIP,"Calabrio, Inc. | Term Loan (10/25)",IT Services,High Tech Industries,421578.95,0.0008567619185225894,B,B,B,SP_ISSUER,78.313,BBG_LAST_PRICE,FLT,7.6727,400.0,0.0,0.0365621,400.0,PAR_DM_APPROX_EQ_SPREAD,2032-11-26,6.4914,6.4914,,,0.37,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,03970GAC8,CUSIP,ARCWOOD ENVIRONMENTAL INC | Term Loan B,Energy Equipment & Services,Environmental Industries,415871.56,0.0008451629655716494,B,B,B,SP_ISSUER,100.5,BBG_LAST_PRICE,FLT,6.6918,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2033-04-01,6.8364,6.8364,,,0.55,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,04626LAJ8,CUSIP,Astoria Energy LLC | Term Loan B (09/24),Energy Equipment & Services,Energy: Electricity,413634.55,0.0008406167590322711,B+,,B+,SP_ISSUE_FALLBACK,100.313,BBG_LAST_PRICE,FLT,5.9022,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2032-06-16,6.0452,6.0452,,,0.4,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,94106LBN8,CUSIP,Waste Management Inc | WASTE MANAGEMENT   1.15%   3/15/2028,Commercial Services & Supplies,Environmental Industries,411000.0,0.0008352626441922307,A-,,A-,SP_ISSUE_FALLBACK,94.916,BBG_LAST_PRICE,FXD,1.15,0.0,0.0115,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2028-03-15,1.7906,1.7906,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,C0787FAL6,CUSIP,Bausch & Lomb Corporation | Term Loan 2025-2,Health Care Providers & Services,Healthcare & Pharmaceuticals,401904.7,0.0008167785460712536,B,B,B,SP_ISSUER,100.313,BBG_LAST_PRICE,FLT,7.4022,375.0,0.0,0.0365621,375.0,PAR_DM_APPROX_EQ_SPREAD,2031-01-15,4.627,4.627,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,86388BAE6,CUSIP,"Student Transportation of America Holdings, Inc. | Term Loan",Ground Transportation,Transportation: Consumer,400074.07,0.00081305821309233,B+,B+,B+,SP_ISSUER,100.438,BBG_LAST_PRICE,FLT,6.4239,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2032-06-24,6.0671,6.0671,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,76090LAK0,CUSIP,Resideo Funding Inc. | M&A Term Loan B (11/24),"Electronic Equipment, Instruments & Components",Wholesale,399493.14,0.0008118776069417446,BB,BB+,BB+,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,5.6405,200.0,0.0,0.0365621,200.0,PAR_DM_APPROX_EQ_SPREAD,2031-06-13,5.0349,5.0349,,,0.37,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,16117LCE7,CUSIP,"Charter Communications Operating, LLC. | Term Loan B (11/24)",Media,Media: Broadcasting & Subscription,399469.23,0.0008118290153849984,BB+,NR,BB+,SP_ISSUE_FALLBACK,97.25,BBG_LAST_PRICE,FLT,5.9418,225.0,0.0,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2031-12-15,5.5414,5.5414,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,98919XAH4,CUSIP,"Zayo Group Holdings, Inc. | Term Loan (09/25)",Diversified Telecommunication Services,Telecommunications,380781.98,0.0007738514926412484,B-,B-,B-,SP_ISSUER,100.188,BBG_LAST_PRICE,FLT,6.7667,300.0,0.0,0.0365621,300.0,PAR_DM_APPROX_EQ_SPREAD,2030-03-11,3.7782,3.7782,,,0.8,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,05550HAQ8,CUSIP,"BCPE Empire Holdings, Inc. | Term Loan",Containers & Packaging,"Containers, Packaging & Glass",377488.34,0.0007671579294893816,B,B,B,SP_ISSUER,99.563,BBG_LAST_PRICE,FLT,6.9022,325.0,0.005,0.0365621,325.0,PAR_DM_APPROX_EQ_SPREAD,2030-12-11,4.5311,4.5311,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,No,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,09261XAG7,CUSIP,Blackstone Secured Lending Fund | BXSL 2.85% 9/30/2028,Financial Services,"Banking, Finance, Insurance & Real Estate",375000.0,0.0007621009527301376,BBB-,BBB-,BBB-,SP_ISSUER,94.327,BBG_LAST_PRICE,FXD,2.85,0.0,0.0285,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2028-09-30,2.3354,2.3354,,,0.82,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,04685A3C3,CUSIP,Athene Global Funding | ATHENE GLOBAL FU 1.985% 8/19/2028,Insurance,"Banking, Finance, Insurance & Real Estate",375000.0,0.0007621009527301376,A-,A-,A-,SP_ISSUER,93.849,BBG_LAST_PRICE,FXD,1.985,0.0,0.01985,0.0365621,0.0,PAR_DM_APPROX_EQ_SPREAD,2028-08-19,2.2204,2.2204,,,0.59,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,00036FAB0,CUSIP,"A-AP Buyer, Inc. | Term Loan B",Chemicals,"Chemicals, Plastics & Rubber",372337.98,0.000756691011454973,B,B,B,SP_ISSUER,100.5,BBG_LAST_PRICE,FLT,6.4134,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2031-09-09,5.2758,5.2758,,,0.5,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,68218HAE7,CUSIP,"OMNIA Partners, LLC | Term Loan B",Professional Services,Services: Business,369743.95,0.0007514192441632116,B,B,B,SP_ISSUER,100.5,BBG_LAST_PRICE,FLT,6.4333,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2032-12-31,6.5873,6.5873,,,0.6,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,29977YAB9,CUSIP,Evercommerce Solutions Inc. | Term Loan,Software,Services: Business,365352.94,0.0007424955297513514,B+,B+,B+,SP_ISSUER,97.438,BBG_LAST_PRICE,FLT,5.9022,225.0,0.005,0.0365621,225.0,PAR_DM_APPROX_EQ_SPREAD,2031-07-07,5.1006,5.1006,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,75605VAH5,CUSIP,"RealPage, Inc. | Incremental Term Loan (12/24)",Professional Services,Services: Business,365264.34,0.0007423154706995864,B-,B-,B-,SP_ISSUER,95.625,BBG_LAST_PRICE,FLT,7.4496,375.0,0.005,0.0365621,375.0,PAR_DM_APPROX_EQ_SPREAD,2028-04-24,1.9001,1.9001,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,29387PAB2,CUSIP,"ENTRATA, INC | Term Loan",Software,High Tech Industries,364358.38,0.0007404743160885586,,,,SP_ISSUE_FALLBACK,99.375,BBG_LAST_PRICE,FLT,6.4022,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2032-09-20,6.308,6.308,,,0.6447,SECTOR_MEAN_RR_FALLBACK,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,69380SAC7,CUSIP,"Pye-Barker Fire & Safety, LLC | Delayed Draw Term Loan (12/25)",Commercial Services & Supplies,Services: Business,364071.13,0.0007398905467587674,B,B,B,SP_ISSUER,100.25,BBG_LAST_PRICE,FLT,2.5,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2032-12-16,6.5462,6.5462,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,22413DAB2,CUSIP,"CPV Three Rivers, LLC | Term Loan B (03/26)",Gas Utilities,Utilities: Oil & Gas,360000.0,0.000731616914620932,B+,,B+,SP_ISSUE_FALLBACK,100.25,BBG_LAST_PRICE,FLT,6.4231,275.0,0.0,0.0365621,275.0,PAR_DM_APPROX_EQ_SPREAD,2033-04-15,6.8747,6.8747,,,0.25,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,71376GAK7,CUSIP,"PerForce Software, Inc. | Amendment No. 7 Term Loan (12/24)",Software,High Tech Industries,356899.23,0.0007253153152310733,B-,B-,B-,SP_ISSUER,56.375,BBG_LAST_PRICE,FLT,8.4022,475.0,0.0,0.0365621,475.0,PAR_DM_APPROX_EQ_SPREAD,2029-06-29,3.0801,3.0801,,,0.65,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,US,bloomberg_clo
ARES_2023_68A,,2026-05-31,03703HAD8,CUSIP,Anticimex Global AB | Term Loan B,Professional Services,Services: Consumer,353278.94,0.0007179579113426482,B,B,B,SP_ISSUER,100.313,BBG_LAST_PRICE,FLT,6.54,290.0,0.0,0.0365621,290.0,PAR_DM_APPROX_EQ_SPREAD,2031-11-17,5.4648,5.4648,,,0.7,1_MINUS_SP_RECOVERY_RATE,,No,,Yes,SE,bloomberg_clo
ARES_2023_68A,,2026-05-31,89705DAP7,CUSIP,Tronox Finance LLC | Term Loan B (09/24),Chemicals,"Chemicals, Plastics & Rubber",350767.64,0.000712854273682405,CCC+,CCC+,CCC+,SP_ISSUER,85.0,BBG_LAST_PRICE,FLT,6.1522,250.0,0.0,0.0365621,250.0,PAR_DM_APPROX_EQ_SPREAD,2031-09-30,5.3333,5.3333,,,0.3,1_MINUS_SP_RECOVERY_RATE,,No,, ,US,bloomberg_clo
